gene,id,tpm,log2tpm,SampleID,sample_type_code,sample_type,project,tumor_type,median_log2tpm,n,tumor_type_n
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-AG-4008-01A-01R-1119-07,3.1361,1.65356452809983,TCGA-AG-4008,01,TP,TCGA-READ,READ,-0.274564208094688,165,READ (n=165)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-AG-3882-01A-01R-0905-07,0.9037,-0.130207539623335,TCGA-AG-3882,01,TP,TCGA-READ,READ,-0.274564208094688,165,READ (n=165)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EI-7004-01A-11R-1928-07,4.3098,2.11096451940552,TCGA-EI-7004,01,TP,TCGA-READ,READ,-0.274564208094688,165,READ (n=165)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-AG-3909-01A-01R-1119-07,0.2747,-1.81248560180718,TCGA-AG-3909,01,TP,TCGA-READ,READ,-0.274564208094688,165,READ (n=165)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-AG-3732-01A-11R-1660-07,0.6323,-0.638680798442784,TCGA-AG-3732,01,TP,TCGA-READ,READ,-0.274564208094688,165,READ (n=165)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EI-6881-01A-11R-A32Z-07,0.3763,-1.37220641731752,TCGA-EI-6881,01,TP,TCGA-READ,READ,-0.274564208094688,165,READ (n=165)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-AG-A02G-01A-01R-A00A-07,0.1763,-2.42430042060781,TCGA-AG-A02G,01,TP,TCGA-READ,READ,-0.274564208094688,165,READ (n=165)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EF-5831-01A-01R-1660-07,1.1068,0.159370846660203,TCGA-EF-5831,01,TP,TCGA-READ,READ,-0.274564208094688,165,READ (n=165)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ET-A2N0-01A-11R-A18C-07,0.2019,-2.23854450717728,TCGA-ET-A2N0,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FE-A3PA-01A-12R-A220-07,3.5292,1.82342329068526,TCGA-FE-A3PA,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A1YC-01A-11R-A14Y-07,0.1992,-2.25704524330251,TCGA-EM-A1YC,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-IM-A420-01A-11R-A23N-07,2.6047,1.38664542703028,TCGA-IM-A420,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FY-A76V-01A-11R-A39I-07,1.076,0.119024103142275,TCGA-FY-A76V,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A2CR-01A-11R-A180-07,0.2049,-2.21826261212167,TCGA-EM-A2CR,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A3FO-01A-11R-A21D-07,1.6736,0.751549414791606,TCGA-EM-A3FO,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3H7-01A-11R-A21D-07,1.4112,0.507109593781773,TCGA-EL-A3H7,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-KS-A4I5-01A-11R-A250-07,0.75,-0.395928676331139,TCGA-KS-A4I5,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-MK-A84Z-01A-11R-A39I-07,1.3285,0.420617138978691,TCGA-MK-A84Z,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A4FM-01A-11R-A250-07,0.7906,-0.320846479161911,TCGA-EM-A4FM,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BJ-A190-01A-11R-A13Y-07,0.35,-1.47393118833241,TCGA-BJ-A190,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BJ-A0ZC-01A-12R-A13Y-07,0.2872,-1.75049397901085,TCGA-BJ-A0ZC,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A4FO-01A-11R-A250-07,0.9621,-0.0408233632751055,TCGA-EM-A4FO,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DJ-A2PO-01A-21R-A19O-07,0.4021,-1.27893363126895,TCGA-DJ-A2PO,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3ZT-01A-12R-A23N-07,1.2663,0.351967480859441,TCGA-EL-A3ZT,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DJ-A3V9-01A-11R-A23N-07,1.5714,0.66120232976271,TCGA-DJ-A3V9,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ET-A3DV-01A-12R-A206-07,0.0921,-3.29194522867165,TCGA-ET-A3DV,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FY-A3NN-01A-11R-A21D-07,0.1081,-3.08191913015229,TCGA-FY-A3NN,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DJ-A13O-01A-11R-A10U-07,0.5338,-0.878851943524689,TCGA-DJ-A13O,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A1CW-01A-21R-A13Y-07,0.3553,-1.45284634118743,TCGA-EM-A1CW,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E8-A436-01A-12R-A23W-07,0.629,-0.646112163715093,TCGA-E8-A436,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DJ-A1QO-01A-11R-A14Y-07,1.4312,0.527270556877341,TCGA-DJ-A1QO,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E3-A3E2-01A-11R-A20F-07,0.6146,-0.678995525528876,TCGA-E3-A3E2,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E8-A416-01A-11R-A23N-07,1.9632,0.980537192445043,TCGA-E8-A416,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3GV-01A-11R-A21D-07,0.557,-0.818579359719858,TCGA-EL-A3GV,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ET-A2N3-01B-21R-A23N-07,0.1075,-3.08926733809709,TCGA-ET-A2N3,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BJ-A2NA-01A-12R-A19O-07,0.8189,-0.270730032015801,TCGA-BJ-A2NA,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DJ-A4V0-01A-11R-A250-07,0.5587,-0.814260290597217,TCGA-DJ-A4V0,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3CM-01A-11R-A19O-07,1.3248,0.41662359163287,TCGA-EL-A3CM,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A3O3-01A-11R-A220-07,0.9213,-0.10268211636817,TCGA-EM-A3O3,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FY-A3TY-01A-11R-A22U-07,1.7615,0.824971465456226,TCGA-FY-A3TY,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3T6-01A-11R-A220-07,0.6498,-0.599899316984519,TCGA-EL-A3T6,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ET-A3BO-01A-11R-A19O-07,0.8318,-0.248450585208394,TCGA-ET-A3BO,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A2OX-01A-11R-A206-07,1.0976,0.147436958817481,TCGA-EM-A2OX,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3D6-01A-12R-A206-07,0.3258,-1.57432586461242,TCGA-EL-A3D6,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-J8-A3YF-01A-12R-A23N-07,0.6661,-0.564691447737418,TCGA-J8-A3YF,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CE-A481-01A-21R-A23W-07,1.576,0.665392771041891,TCGA-CE-A481,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E8-A419-01A-11R-A23N-07,0.3645,-1.41696237620334,TCGA-E8-A419,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ET-A25G-01A-11R-A16R-07,0.7365,-0.421785834527546,TCGA-ET-A25G,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E8-A438-01A-11R-A23W-07,0.2499,-1.94397146107725,TCGA-E8-A438,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E3-A3E0-01A-11R-A20F-07,1.1325,0.192194165283345,TCGA-E3-A3E0,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DE-A0Y3-01B-11R-A10U-07,0.9805,-0.0137711197726005,TCGA-DE-A0Y3,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A3FR-01A-11R-A220-07,1.2206,0.299361897651559,TCGA-EM-A3FR,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ET-A3DS-01A-11R-A19O-07,2.0324,1.03026544285767,TCGA-ET-A3DS,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DJ-A4UL-01A-11R-A250-07,0.1465,-2.67576543772947,TCGA-DJ-A4UL,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A2CK-01A-11R-A180-07,2.3849,1.25996541691508,TCGA-EM-A2CK,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-J8-A3O1-01A-11R-A21D-07,1.1874,0.259905175353353,TCGA-J8-A3O1,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FE-A237-01A-11R-A16R-07,2.3073,1.21244482905174,TCGA-FE-A237,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BJ-A3PT-01A-12R-A220-07,0.7598,-0.377444423738611,TCGA-BJ-A3PT,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A3O8-01A-11R-A220-07,2.9004,1.54121744810204,TCGA-EM-A3O8,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-H2-A2K9-01A-11R-A180-07,1.2377,0.319271090818063,TCGA-H2-A2K9,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DJ-A2Q7-01A-11R-A18C-07,0.695,-0.504304837375931,TCGA-DJ-A2Q7,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3CT-01A-12R-A206-07,2.7842,1.48243528799203,TCGA-EL-A3CT,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DJ-A1QM-01A-11R-A14Y-07,1.1147,0.169540231459797,TCGA-DJ-A1QM,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-H2-A3RH-01A-11R-A220-07,1.3216,0.413160775590814,TCGA-H2-A3RH,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-IM-A41Z-01A-11R-A23N-07,0.6025,-0.707218250772154,TCGA-IM-A41Z,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A22O-01A-11R-A180-07,0.6519,-0.595314824080964,TCGA-EM-A22O,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DJ-A4UR-01A-11R-A250-07,1.2545,0.338567037001151,TCGA-DJ-A4UR,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-IM-A3EB-01A-11R-A206-07,1.9495,0.970485572940123,TCGA-IM-A3EB,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3ZN-01A-11R-A23N-07,0.9575,-0.0476664336303144,TCGA-EL-A3ZN,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FK-A3SH-01A-11R-A22L-07,0.5589,-0.813753013854688,TCGA-FK-A3SH,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3ZS-01A-12R-A23N-07,2.2014,1.14496000472086,TCGA-EL-A3ZS,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3GR-01A-21R-A206-07,2.116,1.08814159686902,TCGA-EL-A3GR,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DE-A3KN-01A-11R-A20F-07,1.0505,0.084744620868468,TCGA-DE-A3KN,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A3AI-01A-11R-A206-07,0.2779,-1.79636030598601,TCGA-EM-A3AI,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ET-A39R-01A-11R-A19O-07,1.2975,0.386810946472217,TCGA-ET-A39R,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DJ-A13X-01A-11R-A10U-07,0.5465,-0.845546407320128,TCGA-DJ-A13X,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ET-A25O-01A-11R-A16R-07,0.1435,-2.70368943929191,TCGA-ET-A25O,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A1YD-01A-11R-A14Y-07,2.2261,1.16098470798348,TCGA-EM-A1YD,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FE-A22Z-01A-11R-A16R-07,1.356,0.449957483628003,TCGA-FE-A22Z,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BJ-A2N8-01A-11R-A18C-07,0.5943,-0.726663152849778,TCGA-BJ-A2N8,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DJ-A13W-01A-11R-A10U-07,0.037,-4.41119543298445,TCGA-DJ-A13W,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3N2-01A-11R-A20F-07,0.2054,-2.21490984500524,TCGA-EL-A3N2,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A4FF-01A-11R-A250-07,0.8579,-0.204399270898694,TCGA-EM-A4FF,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3CU-01A-11R-A19O-07,1.0252,0.049909522443058,TCGA-EL-A3CU,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-J8-A3YD-01A-11R-A22U-07,0.8319,-0.248279213224955,TCGA-J8-A3YD,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FY-A3YR-01A-11R-A22U-07,0.5378,-0.868278828844071,TCGA-FY-A3YR,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DJ-A2PV-01A-11R-A19O-07,0.6822,-0.530739153384002,TCGA-DJ-A2PV,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-KS-A4I3-01A-11R-A250-07,0.8139,-0.279458852453401,TCGA-KS-A4I3,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A1CV-01A-11R-A13Y-07,0.3357,-1.53240749128705,TCGA-EM-A1CV,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BJ-A3PR-01A-11R-A220-07,1.5025,0.596935142387232,TCGA-BJ-A3PR,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A3O6-01A-11R-A220-07,0.0326,-4.55300275932361,TCGA-EM-A3O6,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BJ-A45J-01A-11R-A23W-07,0.6965,-0.501238534328148,TCGA-BJ-A45J,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BJ-A28V-01A-11R-A19O-07,0.3155,-1.61927055149645,TCGA-BJ-A28V,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A3FP-01A-11R-A21D-07,2.4882,1.32088898033178,TCGA-EM-A3FP,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A3SY-01A-11R-A22U-07,0.058,-3.87832144341175,TCGA-EM-A3SY,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FK-A3S3-01A-11R-A22L-07,1.0211,0.0441842575440038,TCGA-FK-A3S3,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FY-A3NP-01A-11R-A21D-07,2.8429,1.51242917838387,TCGA-FY-A3NP,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E8-A242-01A-21R-A16R-07,0.7395,-0.415999616714227,TCGA-E8-A242,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FY-A3BL-01A-11R-A19O-07,0.1746,-2.43752554190368,TCGA-FY-A3BL,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3CR-01A-12R-A206-07,1.0771,0.120484656895456,TCGA-EL-A3CR,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DJ-A13P-01A-11R-A10U-07,0.214,-2.15842936260448,TCGA-DJ-A13P,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-FE-A239-01A-11R-A16R-07,0.344,-1.49817873457909,TCGA-FE-A239,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DE-A69K-01A-11R-A39I-07,0.046,-4.15842936260448,TCGA-DE-A69K,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E8-A418-01A-11R-A23N-07,1.2965,0.385707124657934,TCGA-E8-A418,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3D0-01A-12R-A206-07,0.8827,-0.163752668957159,TCGA-EL-A3D0,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3D4-01A-11R-A19O-07,1.6559,0.736301801763437,TCGA-EL-A3D4,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-MK-A4N6-01A-11R-A250-07,0.9374,-0.0779544229680562,TCGA-MK-A4N6,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E8-A437-01A-12R-A23W-07,0.7618,-0.373701051008195,TCGA-E8-A437,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A3FL-01A-11R-A21D-07,0.1428,-2.7102835515137,TCGA-EM-A3FL,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-J8-A3YH-01A-11R-A22U-07,0.6503,-0.598806448936736,TCGA-J8-A3YH,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E8-A433-01A-11R-A23N-07,1.4475,0.543495883425772,TCGA-E8-A433,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A4K9-01A-11R-A250-07,0.6799,-0.535540834387007,TCGA-EL-A4K9,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-E8-A2EA-01A-11R-A180-07,0.593,-0.729770092762002,TCGA-E8-A2EA,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-ET-A3BU-01A-11R-A19O-07,1.342,0.435095151620097,TCGA-ET-A3BU,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A4K0-01A-11R-A250-07,0.324,-1.58207999218803,TCGA-EL-A4K0,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EM-A2CM-01A-11R-A180-07,0.6194,-0.667950916251026,TCGA-EM-A2CM,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A4K1-01A-11R-A250-07,0.1751,-2.43362319967888,TCGA-EL-A4K1,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-EL-A3CL-01A-11R-A19O-07,1.387,0.482332020747376,TCGA-EL-A3CL,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DJ-A2PR-01A-11R-A19O-07,0.5974,-0.719281186381989,TCGA-DJ-A2PR,01,TP,TCGA-THCA,THCA,-0.487419121326031,505,THCA (n=505)
